datetime_hour,insee_region,conso_elec_mw,conso_gaz_mw,datetime,temperature_2m,precipitation,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,surface_pressure,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,global_tilted_irradiance,sunshine_duration,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,et0_fao_evapotranspiration,weather_code,snow_depth,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,date
2013-01-16 05:00:00,53,6406.0,3298.0,2013-01-16 05:00:00,-2.9,0.0,88,-4.6,-6.9,1010.5,998.6,0.0,0.0,67,67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,15.7,322,328,16.6,0.0,2,0.04,0.06,0.6,0.364,2013-01-16
2013-01-16 05:00:00,75,11909.0,6836.0,2013-01-16 05:00:00,4.9,0.8,95,4.1,1.9,1010.3,1008.3,0.8,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,128,141,19.4,0.0,53,0.0,0.05,6.0,0.381,2013-01-16
2013-01-16 05:00:00,76,10573.0,5386.0,2013-01-16 05:00:00,3.7,0.8,95,2.9,0.9,1012.4,993.5,0.8,0.0,100,98,100,87,0.0,0.0,0.0,0.0,0.0,0.0,7.4,11.3,284,287,20.2,0.0,53,0.0,0.04,4.6,0.422,2013-01-16
2013-01-16 05:00:00,84,19443.0,13282.0,2013-01-16 05:00:00,-0.9,0.0,90,-2.3,-4.7,1011.1,988.1,0.0,0.0,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,14.8,320,326,15.1,0.0,0,0.04,0.06,0.8,0.396,2013-01-16
2013-01-16 05:00:00,93,12252.0,7888.0,2013-01-16 05:00:00,1.6,0.0,70,-3.3,-4.6,1008.2,1007.4,0.0,0.0,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,25.3,41.4,327,330,42.8,0.04,0,0.01,0.21,2.8,0.348,2013-01-16
2013-01-16 06:00:00,11,21282.0,4265.0,2013-01-16 06:00:00,-4.0,0.0,94,-4.8,-7.8,1010.2,1005.6,0.0,0.0,25,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,17.3,41,45,10.1,0.0,1,0.02,0.03,0.2,0.384,2013-01-16
2013-01-16 06:00:00,24,6168.0,4876.0,2013-01-16 06:00:00,-1.7,0.0,92,-2.8,-5.6,1009.2,1006.5,0.0,0.0,90,0,1,90,0.0,0.0,0.0,0.0,0.0,0.0,9.8,22.2,114,115,14.8,0.0,3,0.0,0.04,0.7,0.407,2013-01-16
2013-01-16 06:00:00,27,6412.0,6617.0,2013-01-16 06:00:00,-3.2,0.0,96,-3.7,-7.0,1010.2,1008.2,0.0,0.0,34,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.8,85,92,12.6,0.0,1,0.01,0.02,0.5,0.393,2013-01-16
2013-01-16 06:00:00,28,9006.0,8792.0,2013-01-16 06:00:00,-2.3,0.0,99,-2.5,-5.7,1009.8,995.3,0.0,0.0,15,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,6.6,12.0,29,33,4.7,0.0,0,0.01,0.01,0.1,0.397,2013-01-16
2013-01-16 06:00:00,32,15245.0,18659.0,2013-01-16 06:00:00,-2.9,0.0,84,-5.3,-6.2,1010.2,978.9,0.0,0.0,77,74,16,0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.1,270,294,11.2,0.0,2,0.04,0.08,0.4,0.38,2013-01-16
2013-01-16 06:00:00,44,13438.0,17350.0,2013-01-16 06:00:00,-2.5,0.0,82,-5.2,-6.9,1008.6,990.7,0.0,0.0,99,98,7,0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,18.4,279,281,25.6,0.0,3,0.03,0.09,-0.3,0.47,2013-01-16
2013-01-16 06:00:00,52,7953.0,6488.0,2013-01-16 06:00:00,-4.2,0.0,86,-6.2,-7.7,1010.8,1007.3,0.0,0.0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,7.1,318,24,7.9,0.0,0,0.05,0.06,-0.4,0.371,2013-01-16
2013-01-16 06:00:00,53,6644.0,3990.0,2013-01-16 06:00:00,-3.7,0.0,90,-5.2,-7.6,1010.2,998.2,0.0,0.0,60,59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,15.6,329,334,15.1,0.0,2,0.04,0.05,0.5,0.364,2013-01-16
2013-01-16 06:00:00,75,12446.0,8403.0,2013-01-16 06:00:00,4.9,1.0,94,4.1,1.7,1008.7,1006.7,1.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,12.5,21.4,123,132,22.0,0.0,55,0.0,0.05,6.0,0.388,2013-01-16
2013-01-16 06:00:00,76,11016.0,6587.0,2013-01-16 06:00:00,3.5,0.9,96,2.9,1.2,1011.1,992.2,0.9,0.0,100,100,100,92,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.6,284,285,17.3,0.0,53,0.0,0.03,4.6,0.426,2013-01-16
2013-01-16 06:00:00,84,20347.0,15651.0,2013-01-16 06:00:00,-1.3,0.0,90,-2.7,-4.7,1010.4,987.4,0.0,0.0,11,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,11.0,324,337,12.2,0.0,0,0.04,0.06,0.7,0.396,2013-01-16
2013-01-16 06:00:00,93,12533.0,8972.0,2013-01-16 06:00:00,1.4,0.0,69,-3.8,-4.9,1007.3,1006.5,0.0,0.0,49,0,36,39,0.0,0.0,0.0,0.0,0.0,0.0,24.7,40.4,329,333,42.8,0.04,1,0.01,0.21,2.7,0.348,2013-01-16
2013-01-16 07:00:00,11,23249.0,4308.0,2013-01-16 07:00:00,-4.2,0.0,94,-5.0,-8.1,1009.9,1005.3,0.0,0.0,18,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,17.1,53,55,10.8,0.0,0,0.02,0.03,0.2,0.383,2013-01-16
2013-01-16 07:00:00,24,6796.0,4976.0,2013-01-16 07:00:00,-1.6,0.0,92,-2.7,-5.7,1008.7,1006.0,0.0,0.0,68,0,0,67,0.0,0.0,0.0,0.0,0.0,0.0,11.2,24.0,111,114,17.3,0.0,2,0.0,0.04,0.7,0.407,2013-01-16
2013-01-16 07:00:00,27,6964.0,6718.0,2013-01-16 07:00:00,-3.1,0.0,95,-3.9,-7.1,1009.9,1007.9,0.0,0.0,28,25,0,2,0.0,0.0,0.0,0.0,0.0,0.0,8.6,21.1,92,98,15.8,0.0,1,0.01,0.03,0.5,0.392,2013-01-16
2013-01-16 07:00:00,28,9675.0,8985.0,2013-01-16 07:00:00,-3.6,0.0,98,-3.9,-7.2,1009.5,994.9,0.0,0.0,13,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,6.4,15.8,52,55,6.5,0.0,0,0.01,0.01,0.1,0.397,2013-01-16
2013-01-16 07:00:00,32,16581.0,19539.0,2013-01-16 07:00:00,-2.5,0.0,81,-5.3,-5.7,1009.7,978.4,0.0,0.0,77,74,19,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,288,297,8.3,0.0,2,0.04,0.09,0.3,0.38,2013-01-16
2013-01-16 07:00:00,44,14660.0,18415.0,2013-01-16 07:00:00,-2.9,0.0,81,-5.8,-7.1,1008.7,990.8,0.0,0.0,87,85,26,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.9,275,277,24.1,0.0,3,0.03,0.1,-0.3,0.47,2013-01-16
2013-01-16 07:00:00,52,8950.0,7143.0,2013-01-16 07:00:00,-4.3,0.0,86,-6.3,-7.6,1010.5,1007.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.3,315,31,8.6,0.0,0,0.05,0.06,-0.5,0.371,2013-01-16
2013-01-16 07:00:00,53,7236.0,4123.0,2013-01-16 07:00:00,-4.3,0.0,91,-5.6,-8.2,1009.9,997.9,0.0,0.0,64,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,14.5,333,341,12.2,0.0,2,0.04,0.04,0.5,0.364,2013-01-16
2013-01-16 07:00:00,75,13606.0,8625.0,2013-01-16 07:00:00,5.0,1.4,96,4.3,1.7,1006.7,1004.7,1.4,0.0,100,97,100,99,0.0,0.0,0.0,0.0,0.0,0.0,13.1,21.4,127,136,24.5,0.0,61,0.0,0.04,6.0,0.397,2013-01-16
2013-01-16 07:00:00,76,12044.0,6796.0,2013-01-16 07:00:00,3.3,1.0,96,2.7,1.3,1010.1,991.2,1.0,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.9,79,68,13.3,0.0,55,0.0,0.03,4.6,0.429,2013-01-16
2013-01-16 07:00:00,84,21295.0,16215.0,2013-01-16 07:00:00,-0.7,0.0,88,-2.4,-3.9,1009.9,986.9,0.0,0.0,10,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,8.0,328,350,10.4,0.0,0,0.04,0.07,0.6,0.395,2013-01-16
2013-01-16 07:00:00,93,13310.0,9662.0,2013-01-16 07:00:00,1.0,0.0,68,-4.2,-5.1,1007.1,1006.3,0.0,0.0,60,0,30,52,0.0,0.0,0.0,0.0,0.0,0.0,23.7,39.0,327,330,41.4,0.03,2,0.01,0.21,2.5,0.347,2013-01-16
2013-01-16 08:00:00,11,26170.0,4047.0,2013-01-16 08:00:00,-4.3,0.0,94,-5.1,-8.2,1009.8,1005.2,0.0,0.0,35,8,0,30,0.0,0.0,0.0,0.0,0.0,0.0,7.6,17.9,59,62,12.6,0.0,1,0.02,0.03,0.1,0.383,2013-01-16
2013-01-16 08:00:00,24,7259.0,4956.0,2013-01-16 08:00:00,-1.4,0.0,92,-2.6,-5.6,1008.6,1005.9,0.0,0.0,65,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.4,106,111,21.2,0.0,2,0.0,0.05,0.7,0.406,2013-01-16
2013-01-16 08:00:00,27,7415.0,6751.0,2013-01-16 08:00:00,-3.1,0.0,92,-4.2,-7.2,1009.8,1007.8,0.0,0.0,69,0,0,68,0.0,0.0,0.0,0.0,0.0,0.0,9.4,22.0,92,100,18.0,0.0,2,0.01,0.04,0.4,0.392,2013-01-16
2013-01-16 08:00:00,28,10207.0,9007.0,2013-01-16 08:00:00,-4.2,0.0,97,-4.6,-8.2,1009.2,994.6,0.0,0.0,21,16,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.9,19.4,63,68,10.8,0.0,1,0.01,0.01,0.0,0.396,2013-01-16
2013-01-16 08:00:00,32,17370.0,19600.0,2013-01-16 08:00:00,-2.6,0.0,81,-5.4,-5.5,1009.6,978.3,0.0,0.0,91,89,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,225,284,5.8,0.0,3,0.04,0.1,0.2,0.379,2013-01-16
2013-01-16 08:00:00,44,15229.0,18781.0,2013-01-16 08:00:00,-3.2,0.0,79,-6.3,-7.1,1008.9,991.0,0.0,0.0,89,85,57,0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,13.0,264,267,21.2,0.0,3,0.03,0.1,-0.3,0.47,2013-01-16
2013-01-16 08:00:00,52,9618.0,7110.0,2013-01-16 08:00:00,-4.4,0.0,86,-6.4,-7.7,1010.4,1006.9,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.8,315,30,9.7,0.0,0,0.05,0.06,-0.5,0.371,2013-01-16
2013-01-16 08:00:00,53,7530.0,4138.0,2013-01-16 08:00:00,-4.9,0.0,91,-6.1,-8.7,1009.8,997.8,0.0,0.0,73,72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,13.4,338,346,11.5,0.0,2,0.04,0.04,0.4,0.364,2013-01-16
2013-01-16 08:00:00,75,14323.0,8460.0,2013-01-16 08:00:00,5.6,1.9,96,5.0,2.8,1005.0,1003.0,1.9,0.0,100,100,99,99,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,138,150,30.6,0.0,61,0.0,0.03,6.2,0.397,2013-01-16
2013-01-16 08:00:00,76,12822.0,6702.0,2013-01-16 08:00:00,2.7,1.3,99,2.6,-0.2,1008.9,990.0,1.3,0.0,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0,8.3,11.3,95,97,12.2,0.0,61,0.0,0.01,4.6,0.432,2013-01-16
2013-01-16 08:00:00,84,22042.0,16178.0,2013-01-16 08:00:00,-0.9,0.0,89,-2.5,-3.8,1009.7,986.7,0.0,0.0,17,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.1,330,3,9.0,0.0,0,0.04,0.06,0.5,0.395,2013-01-16
2013-01-16 08:00:00,93,13686.0,9934.0,2013-01-16 08:00:00,0.9,0.0,66,-4.6,-5.1,1006.8,1006.0,0.0,0.0,83,0,34,80,0.0,0.0,0.0,0.0,0.0,0.0,22.7,37.2,324,327,40.7,0.04,3,0.01,0.22,2.4,0.347,2013-01-16
2013-01-16 09:00:00,11,27472.0,3940.0,2013-01-16 09:00:00,-5.1,0.0,94,-5.9,-9.0,1010.0,1005.4,0.0,0.0,74,1,0,73,0.0,0.0,0.0,0.0,0.0,0.0,7.4,17.9,61,65,14.4,0.0,2,0.02,0.03,0.1,0.383,2013-01-16
2013-01-16 09:00:00,24,7343.0,4923.0,2013-01-16 09:00:00,-2.3,0.0,92,-3.5,-6.7,1008.8,1006.1,0.0,0.0,85,0,12,84,0.0,0.0,0.0,0.0,0.0,0.0,12.5,26.0,102,107,21.6,0.0,3,0.0,0.04,0.7,0.406,2013-01-16
2013-01-16 09:00:00,27,7548.0,6658.0,2013-01-16 09:00:00,-3.6,0.0,91,-4.9,-7.8,1010.1,1008.1,0.0,0.0,87,0,0,86,0.0,0.0,0.0,0.0,0.0,0.0,9.7,22.6,92,99,17.6,0.0,3,0.01,0.04,0.4,0.391,2013-01-16
2013-01-16 09:00:00,28,10468.0,8972.0,2013-01-16 09:00:00,-3.8,0.0,94,-4.6,-8.1,1009.2,994.6,0.0,0.0,42,27,0,21,0.0,0.0,0.0,0.0,0.0,0.0,11.1,22.5,65,70,18.7,0.0,1,0.01,0.03,-0.0,0.396,2013-01-16
2013-01-16 09:00:00,32,17712.0,19591.0,2013-01-16 09:00:00,-1.9,0.0,87,-3.7,-4.7,1009.5,978.3,0.0,0.07,87,85,29,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.4,108,90,4.3,0.0,71,0.04,0.07,0.2,0.379,2013-01-16
2013-01-16 09:00:00,44,15410.0,18620.0,2013-01-16 09:00:00,-2.8,0.0,82,-5.5,-6.7,1009.0,991.1,0.0,0.0,94,83,77,0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,11.9,265,265,16.2,0.0,3,0.03,0.09,-0.3,0.47,2013-01-16
2013-01-16 09:00:00,52,9906.0,6989.0,2013-01-16 09:00:00,-5.2,0.0,91,-6.5,-8.6,1010.6,1007.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.4,319,27,5.8,0.0,0,0.05,0.04,-0.6,0.371,2013-01-16
2013-01-16 09:00:00,53,7797.0,4114.0,2013-01-16 09:00:00,-4.7,0.0,90,-6.0,-8.5,1010.0,998.0,0.0,0.0,82,81,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,12.7,347,353,13.7,0.0,3,0.04,0.04,0.3,0.364,2013-01-16
2013-01-16 09:00:00,75,14866.0,8324.0,2013-01-16 09:00:00,5.6,2.6,97,5.1,3.1,1003.7,1001.7,2.6,0.0,100,99,100,97,0.0,0.0,0.0,0.0,0.0,0.0,8.9,15.1,137,155,32.8,0.0,63,0.0,0.03,6.2,0.407,2013-01-16
2013-01-16 09:00:00,76,13098.0,6548.0,2013-01-16 09:00:00,1.6,1.7,99,1.5,-2.0,1008.0,989.0,0.6,0.77,100,100,100,84,0.0,0.0,0.0,0.0,0.0,0.0,11.4,16.8,101,105,21.2,0.0,73,0.0,0.0,4.3,0.426,2013-01-16
2013-01-16 09:00:00,84,22483.0,15770.0,2013-01-16 09:00:00,-2.3,0.0,89,-3.8,-5.2,1009.4,986.3,0.0,0.0,13,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.5,360,32,6.1,0.0,0,0.04,0.06,0.4,0.395,2013-01-16
2013-01-16 09:00:00,93,13998.0,9873.0,2013-01-16 09:00:00,0.8,0.0,65,-5.0,-5.1,1006.4,1005.6,0.0,0.0,96,0,56,93,0.0,0.0,0.0,0.0,0.0,0.0,21.7,35.8,324,328,41.4,0.04,3,0.01,0.23,2.3,0.346,2013-01-16
2013-01-16 10:00:00,11,27937.0,3845.0,2013-01-16 10:00:00,-5.5,0.0,93,-6.5,-9.6,1010.4,1005.8,0.0,0.0,83,2,0,82,2.0,0.0,0.0,2.0,2.0,0.0,7.6,17.2,59,64,14.0,0.01,3,0.02,0.03,-0.0,0.382,2013-01-16
2013-01-16 10:00:00,24,7307.0,4821.0,2013-01-16 10:00:00,-2.3,0.0,91,-3.5,-6.9,1009.3,1006.6,0.0,0.0,98,0,46,98,0.0,0.0,0.0,0.0,0.0,0.0,13.5,26.4,99,104,23.0,0.0,3,0.0,0.04,0.6,0.405,2013-01-16
2013-01-16 10:00:00,27,7635.0,6469.0,2013-01-16 10:00:00,-3.8,0.0,89,-5.3,-8.1,1010.7,1008.7,0.0,0.0,89,1,0,89,1.0,0.0,0.0,1.0,1.0,0.0,10.1,22.5,92,97,18.0,0.01,3,0.01,0.05,0.3,0.391,2013-01-16
2013-01-16 10:00:00,28,10387.0,8741.0,2013-01-16 10:00:00,-3.1,0.0,93,-4.0,-7.8,1009.5,994.9,0.0,0.0,81,53,0,66,3.0,1.0,17.1,2.0,3.0,0.0,13.5,24.7,65,69,23.0,0.01,3,0.01,0.03,-0.0,0.396,2013-01-16
2013-01-16 10:00:00,32,17789.0,19126.0,2013-01-16 10:00:00,-2.1,0.0,87,-4.0,-5.0,1009.6,978.4,0.0,0.07,90,89,32,0,7.0,1.0,13.2,6.0,7.0,0.0,1.8,2.6,101,106,5.8,0.01,71,0.04,0.07,0.2,0.379,2013-01-16
2013-01-16 10:00:00,44,15525.0,18358.0,2013-01-16 10:00:00,-2.9,0.0,80,-5.9,-6.7,1009.4,991.5,0.0,0.0,88,81,61,0,11.0,3.0,36.8,8.0,11.0,0.0,5.8,10.8,270,270,15.1,0.01,3,0.03,0.1,-0.4,0.47,2013-01-16
2013-01-16 10:00:00,52,9943.0,6975.0,2013-01-16 10:00:00,-5.6,0.0,92,-6.7,-9.1,1011.1,1007.6,0.0,0.0,2,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,3.8,6.5,311,19,6.5,0.01,0,0.05,0.03,-0.7,0.371,2013-01-16
2013-01-16 10:00:00,53,7880.0,4142.0,2013-01-16 10:00:00,-4.7,0.0,90,-6.2,-8.5,1010.5,998.5,0.0,0.0,76,75,0,0,3.0,0.0,0.0,3.0,3.0,0.0,5.8,12.3,353,3,14.0,0.01,2,0.04,0.04,0.3,0.364,2013-01-16
2013-01-16 10:00:00,75,15032.0,8262.0,2013-01-16 10:00:00,5.8,3.8,98,5.5,3.4,1002.3,1000.3,3.8,0.0,100,100,97,95,0.0,0.0,0.0,0.0,0.0,0.0,8.7,15.2,128,149,38.9,0.01,63,0.0,0.02,6.3,0.412,2013-01-16
2013-01-16 10:00:00,76,13367.0,6464.0,2013-01-16 10:00:00,1.5,1.7,99,1.4,-2.3,1007.1,988.1,1.3,0.28,100,100,100,93,1.0,0.0,0.0,1.0,1.0,0.0,12.4,18.9,112,121,24.5,0.01,73,0.01,0.0,4.0,0.432,2013-01-16
2013-01-16 10:00:00,84,22744.0,15226.0,2013-01-16 10:00:00,-2.4,0.0,90,-3.7,-5.5,1009.3,986.2,0.0,0.0,23,21,0,3,17.0,7.0,83.8,10.0,17.0,105.91,3.7,7.2,29,53,6.5,0.0,1,0.04,0.05,0.3,0.394,2013-01-16
2013-01-16 10:00:00,93,14214.0,9597.0,2013-01-16 10:00:00,1.0,0.0,68,-4.3,-4.9,1006.3,1005.5,0.0,0.0,95,0,72,92,20.0,4.0,40.2,16.0,20.0,0.0,21.6,35.1,323,327,40.0,0.04,3,0.01,0.21,2.4,0.346,2013-01-16
2013-01-16 11:00:00,11,27930.0,3802.0,2013-01-16 11:00:00,-4.2,0.0,92,-5.3,-8.3,1010.9,1006.3,0.0,0.0,34,10,0,25,74.0,43.0,357.0,31.0,74.0,2692.13,8.7,14.8,52,56,16.9,0.01,1,0.02,0.03,-0.0,0.382,2013-01-16
2013-01-16 11:00:00,24,7265.0,4680.0,2013-01-16 11:00:00,-1.7,0.0,90,-3.1,-6.4,1010.1,1007.4,0.0,0.0,100,0,93,100,34.0,4.0,37.2,30.0,34.0,0.0,15.0,25.8,100,103,25.6,0.01,3,0.0,0.05,0.7,0.405,2013-01-16
2013-01-16 11:00:00,27,7557.0,6283.0,2013-01-16 11:00:00,-3.3,0.0,87,-5.1,-7.7,1011.4,1009.4,0.0,0.0,98,5,3,98,55.0,27.0,242.3,28.0,55.0,2214.78,11.2,21.3,90,95,20.5,0.01,3,0.01,0.06,0.3,0.39,2013-01-16
2013-01-16 11:00:00,28,10319.0,8555.0,2013-01-16 11:00:00,-2.2,0.0,90,-3.6,-7.1,1009.9,995.4,0.0,0.0,100,55,0,98,68.0,30.0,239.8,38.0,68.0,2869.35,16.1,24.1,66,68,27.7,0.01,3,0.01,0.05,0.0,0.395,2013-01-16
2013-01-16 11:00:00,32,17706.0,18368.0,2013-01-16 11:00:00,-1.8,0.0,85,-4.0,-4.8,1009.7,978.5,0.0,0.0,70,70,9,0,69.0,25.0,173.1,44.0,69.0,3392.77,2.3,3.2,108,117,8.6,0.02,2,0.04,0.08,0.2,0.379,2013-01-16
2013-01-16 11:00:00,44,15634.0,18188.0,2013-01-16 11:00:00,-2.7,0.0,77,-6.1,-6.7,1009.6,991.7,0.0,0.0,63,63,7,0,71.0,25.0,164.4,46.0,71.0,3130.78,7.3,10.2,279,278,16.6,0.02,2,0.03,0.11,-0.4,0.47,2013-01-16
2013-01-16 11:00:00,52,10075.0,6919.0,2013-01-16 11:00:00,-4.9,0.0,89,-6.4,-8.7,1011.5,1008.0,0.0,0.0,3,2,0,0,56.0,29.0,260.9,27.0,56.0,2306.64,5.5,6.9,302,354,9.4,0.01,0,0.05,0.05,-0.7,0.371,2013-01-16
2013-01-16 11:00:00,53,7936.0,4092.0,2013-01-16 11:00:00,-4.5,0.0,87,-6.4,-8.6,1010.9,998.9,0.0,0.0,69,69,0,0,61.0,22.0,176.8,39.0,61.0,2899.58,8.0,11.0,8,11,16.6,0.01,2,0.04,0.06,0.3,0.363,2013-01-16
2013-01-16 11:00:00,75,15186.0,8247.0,2013-01-16 11:00:00,5.5,3.9,98,5.2,3.1,1001.9,999.9,3.9,0.0,100,100,96,95,6.0,0.0,0.0,6.0,6.0,0.0,8.3,13.6,85,102,41.0,0.01,63,0.0,0.02,6.3,0.409,2013-01-16
2013-01-16 11:00:00,76,13543.0,6452.0,2013-01-16 11:00:00,1.9,1.5,98,1.6,-1.5,1006.1,987.2,1.4,0.07,100,100,100,98,10.0,0.0,0.0,10.0,10.0,0.0,10.5,14.8,117,139,25.2,0.01,71,0.01,0.01,4.0,0.431,2013-01-16
2013-01-16 11:00:00,84,22488.0,14622.0,2013-01-16 11:00:00,-1.6,0.0,89,-3.2,-4.7,1009.2,986.2,0.0,0.0,28,21,0,9,117.0,66.0,407.3,51.0,117.0,3600.0,3.8,7.8,41,56,10.4,0.02,1,0.04,0.06,0.4,0.394,2013-01-16
2013-01-16 11:00:00,93,14222.0,9462.0,2013-01-16 11:00:00,1.8,0.0,63,-4.6,-4.1,1006.2,1005.5,0.0,0.0,98,0,94,89,102.0,22.0,112.3,80.0,102.0,1567.83,21.8,32.9,321,325,40.0,0.06,3,0.01,0.26,2.8,0.346,2013-01-16
2013-01-16 12:00:00,11,27987.0,3790.0,2013-01-16 12:00:00,-2.9,0.0,85,-5.1,-7.0,1011.1,1006.5,0.0,0.0,17,17,0,0,183.0,121.0,555.8,62.0,183.0,3600.0,8.9,12.2,43,45,20.9,0.04,0,0.02,0.08,0.1,0.382,2013-01-16
2013-01-16 12:00:00,24,7198.0,4488.0,2013-01-16 12:00:00,-0.9,0.0,86,-2.9,-5.6,1010.4,1007.7,0.0,0.0,100,1,98,99,107.0,16.0,81.8,91.0,107.0,655.3,15.5,24.2,108,108,28.4,0.03,3,0.0,0.08,0.7,0.405,2013-01-16
2013-01-16 12:00:00,27,7570.0,6045.0,2013-01-16 12:00:00,-1.9,0.0,79,-5.1,-6.3,1011.6,1009.6,0.0,0.0,84,3,7,84,163.0,101.0,502.3,62.0,163.0,3600.0,10.8,18.5,92,97,22.0,0.04,3,0.01,0.11,0.4,0.39,2013-01-16
2013-01-16 12:00:00,28,10317.0,8190.0,2013-01-16 12:00:00,-1.5,0.0,82,-4.2,-6.3,1010.0,995.5,0.0,0.0,84,47,4,77,163.0,87.0,381.7,76.0,163.0,3600.0,14.6,20.3,70,70,32.4,0.04,3,0.01,0.1,0.1,0.395,2013-01-16
2013-01-16 12:00:00,32,17623.0,17451.0,2013-01-16 12:00:00,-1.4,0.0,76,-5.0,-4.6,1009.1,978.0,0.0,0.0,57,56,7,0,134.0,38.0,148.6,96.0,134.0,2658.37,2.9,3.6,173,174,10.4,0.04,2,0.04,0.13,0.3,0.379,2013-01-16
2013-01-16 12:00:00,44,15873.0,17462.0,2013-01-16 12:00:00,-2.3,0.0,73,-6.5,-6.1,1010.0,992.1,0.0,0.0,37,35,4,0,180.0,99.0,388.1,81.0,180.0,3600.0,6.3,8.4,283,280,17.3,0.05,1,0.03,0.14,-0.3,0.47,2013-01-16
2013-01-16 12:00:00,52,10145.0,6678.0,2013-01-16 12:00:00,-3.2,0.0,83,-5.6,-6.9,1011.6,1008.2,0.0,0.0,1,0,0,0,156.0,101.0,512.6,55.0,156.0,3600.0,5.6,9.2,297,329,11.9,0.03,0,0.05,0.08,-0.6,0.371,2013-01-16
2013-01-16 12:00:00,53,7925.0,3831.0,2013-01-16 12:00:00,-3.8,0.0,83,-6.3,-7.8,1011.0,999.0,0.0,0.0,94,93,0,0,149.0,70.0,314.2,79.0,149.0,3600.0,7.6,9.7,355,356,18.4,0.03,3,0.04,0.08,0.3,0.363,2013-01-16
2013-01-16 12:00:00,75,15226.0,7990.0,2013-01-16 12:00:00,4.7,2.4,97,4.2,1.9,1001.8,999.8,2.4,0.0,100,100,98,97,10.0,0.0,0.0,10.0,10.0,0.0,10.3,17.3,78,86,41.0,0.02,61,0.0,0.03,6.2,0.408,2013-01-16
2013-01-16 12:00:00,76,13718.0,6302.0,2013-01-16 12:00:00,2.8,1.7,96,2.2,-0.5,1004.9,986.1,1.7,0.0,100,100,98,99,24.0,0.0,0.0,24.0,24.0,0.0,10.5,15.4,112,127,22.0,0.02,61,0.01,0.03,4.2,0.427,2013-01-16
2013-01-16 12:00:00,84,22388.0,13901.0,2013-01-16 12:00:00,-0.4,0.0,83,-3.0,-3.5,1008.6,985.7,0.0,0.0,55,54,0,0,219.0,128.0,462.0,91.0,219.0,3600.0,4.0,5.6,10,15,13.3,0.06,2,0.04,0.1,0.5,0.394,2013-01-16
2013-01-16 12:00:00,93,14387.0,9323.0,2013-01-16 12:00:00,2.9,0.0,56,-5.0,-3.3,1005.3,1004.6,0.0,0.0,100,0,99,88,196.0,61.0,193.8,135.0,196.0,3600.0,23.1,33.0,326,328,43.2,0.1,3,0.01,0.33,3.6,0.345,2013-01-16
